Date,Open,High,Low,Close,Volume
2021-03-31 15:25:00,31440.1,31440.1,31403.7,31405.8,0
2021-03-31 15:25:00,31404.8,31420.0,31382.25,31389.2,0
2021-03-31 15:25:00,31391.4,31409.95,31385.7,31388.6,0
2021-03-31 15:25:00,31385.7,31395.35,31184.7,31282.5,0
2021-03-31 15:25:00,31287.3,31287.35,31227.6,31268.6,0
2021-03-31 15:25:00,31266.7,31269.15,31136.85,31175.0,0
2021-03-31 15:25:00,31176.6,31176.55,31002.4,31032.4,0
2021-03-31 15:25:00,31032.4,31105.35,30893.65,31060.9,0
2021-03-31 15:25:00,31064.8,31139.05,31046.75,31100.9,0
2021-03-31 15:25:00,31103.1,31136.3,31058.3,31086.9,0
2021-03-31 15:25:00,31085.9,31105.4,31050.8,31074.9,0
2021-03-31 15:25:00,31072.2,31114.8,31072.15,31104.7,0
2021-03-31 15:25:00,31104.3,31179.15,31096.6,31179.2,0
2021-03-31 15:25:00,31176.0,31203.6,31148.4,31152.6,0
2021-03-31 15:25:00,31148.6,31213.95,31148.6,31189.5,0
2021-03-31 15:25:00,31191.1,31227.25,31167.35,31167.9,0
2021-03-31 15:25:00,31166.9,31166.95,31110.05,31133.9,0
2021-03-31 15:25:00,31131.8,31158.8,31092.5,31097.4,0
2021-03-31 15:25:00,31099.8,31127.65,31078.0,31109.3,0
2021-03-31 15:25:00,31107.4,31135.5,31105.85,31127.8,0
2021-03-31 15:25:00,31126.4,31158.4,31109.15,31144.8,0
2021-03-31 15:25:00,31150.8,31156.25,31105.15,31119.3,0
2021-03-31 15:25:00,31119.6,31142.9,31107.75,31132.7,0
2021-03-31 15:25:00,31129.7,31137.0,31107.85,31120.3,0
2021-03-31 15:25:00,31125.8,31204.05,31125.75,31192.6,0
2021-03-31 15:25:00,31191.8,31194.9,31168.4,31184.1,0
2021-03-31 15:25:00,31186.8,31219.4,31179.6,31200.0,0
2021-03-31 15:25:00,31205.2,31233.9,31201.95,31214.2,0
2021-03-31 15:25:00,31218.3,31218.75,31176.25,31194.6,0
2021-03-31 15:25:00,31191.1,31209.35,31172.0,31196.6,0
2021-03-31 15:25:00,31189.7,31215.75,31112.8,31134.2,0
2021-03-31 15:25:00,31136.3,31168.55,31133.25,31154.6,0
2021-03-31 15:25:00,31150.2,31183.9,31150.15,31179.1,0
2021-03-31 15:25:00,31175.4,31193.95,31153.3,31166.1,0
2021-03-31 15:25:00,31164.8,31179.35,31154.35,31170.8,0
2021-03-31 15:25:00,31172.4,31226.05,31164.1,31215.9,0
2021-03-31 15:25:00,31215.7,31257.35,31215.65,31221.2,0
2021-03-31 15:25:00,31217.8,31221.55,31190.15,31191.1,0
2021-03-31 15:25:00,31193.4,31215.55,31175.65,31214.3,0
2021-03-31 15:25:00,31211.1,31224.55,31189.95,31218.9,0
2021-03-31 15:25:00,31215.3,31231.5,31205.05,31215.0,0
2021-03-31 15:25:00,31216.1,31218.15,31197.85,31213.9,0
2021-03-31 15:25:00,31212.8,31216.0,31074.55,31112.3,0
2021-03-31 15:25:00,31111.6,31153.25,31084.3,31137.4,0
2021-03-31 15:25:00,31134.4,31141.85,31104.3,31135.2,0
2021-03-31 15:25:00,31139.4,31139.45,31034.55,31038.8,0
2021-03-31 15:25:00,31034.2,31106.85,31034.25,31106.3,0
2021-03-31 15:25:00,31105.4,31126.35,31104.2,31115.3,0
2021-03-31 15:25:00,31114.3,31145.9,31102.25,31137.3,0
2021-03-31 15:25:00,31136.4,31169.05,31123.1,31161.8,0
2021-03-31 15:25:00,31162.9,31198.25,31154.75,31173.2,0
2021-03-31 15:25:00,31170.1,31178.5,31140.0,31178.5,0
2021-03-31 15:25:00,31178.7,31184.45,31144.55,31150.4,0
2021-03-31 15:25:00,31153.9,31170.3,31149.7,31163.9,0
2021-03-31 15:25:00,31161.1,31218.7,31161.05,31193.2,0
2021-03-31 15:25:00,31193.4,31220.35,31185.0,31217.8,0
2021-03-31 15:25:00,31215.8,31227.35,31174.95,31189.9,0
2021-03-31 15:25:00,31188.8,31202.0,31181.55,31196.2,0
2021-03-31 15:25:00,31196.2,31267.2,31194.7,31265.7,0
2021-03-31 15:25:00,31265.8,31277.2,31255.55,31275.2,0
2021-03-31 15:25:00,31041.1,31048.95,30935.55,31006.2,0
2021-03-31 15:25:00,31003.6,31019.2,30951.55,31016.3,0
2021-03-31 15:25:00,31013.3,31131.65,31010.3,31121.4,0
2021-03-31 15:25:00,31124.3,31158.65,31099.55,31131.3,0
2021-03-31 15:25:00,31131.8,31178.7,31111.15,31144.2,0
2021-03-31 15:25:00,31142.6,31154.9,31118.25,31143.2,0
2021-03-31 15:25:00,31139.2,31191.8,31132.2,31176.7,0
2021-03-31 15:25:00,31181.4,31190.05,31146.5,31170.8,0
2021-03-31 15:25:00,31170.4,31171.4,31121.6,31125.4,0
2021-03-31 15:25:00,31123.2,31134.0,31079.95,31088.3,0
2021-03-31 15:25:00,31085.3,31124.3,31084.1,31086.3,0
2021-03-31 15:25:00,31087.2,31109.3,31074.85,31088.3,0
2021-03-31 15:25:00,31085.6,31088.15,31050.2,31073.6,0
2021-03-31 15:25:00,31069.6,31123.7,31065.7,31103.4,0
2021-03-31 15:25:00,31105.3,31139.0,31098.45,31126.2,0
2021-03-31 15:25:00,31125.1,31169.05,31120.45,31135.9,0
2021-03-31 15:25:00,31136.4,31150.45,31120.05,31150.4,0
2021-03-31 15:25:00,31148.7,31159.15,31130.4,31157.6,0
2021-03-31 15:25:00,31154.3,31209.15,31140.2,31199.2,0
2021-03-31 15:25:00,31198.8,31237.4,31186.5,31227.6,0
2021-03-31 15:25:00,31225.1,31243.4,31199.2,31212.4,0
2021-03-31 15:25:00,31214.3,31238.2,31212.7,31232.8,0
2021-03-31 15:25:00,31250.4,31330.2,31238.0,31312.3,0
2021-03-31 15:25:00,31312.8,31350.3,31310.95,31324.4,0
2021-03-31 15:25:00,31323.2,31340.3,31304.45,31319.2,0
2021-03-31 15:25:00,31317.8,31389.1,31314.85,31362.0,0
2021-03-31 15:25:00,31361.7,31367.65,31328.85,31358.4,0
2021-03-31 15:25:00,31359.8,31390.45,31344.9,31344.9,0
2021-03-31 15:25:00,31345.8,31355.3,31314.65,31323.9,0
2021-03-31 15:25:00,31324.8,31375.75,31322.25,31366.4,0
2021-03-31 15:25:00,31367.5,31370.3,31335.3,31337.2,0
2021-03-31 15:25:00,31337.9,31346.45,31323.85,31328.4,0
2021-03-31 15:25:00,31328.8,31333.55,31291.6,31330.2,0
2021-03-31 15:25:00,31329.4,31366.6,31329.25,31354.1,0
2021-03-31 15:25:00,31353.8,31362.5,31315.1,31344.4,0
2021-03-31 15:25:00,31344.1,31349.8,31337.4,31346.6,0
2021-03-31 15:25:00,31348.8,31374.8,31346.55,31365.1,0
2021-03-31 15:25:00,31365.3,31382.95,31355.05,31367.4,0
2021-03-31 15:25:00,31366.6,31374.45,31325.85,31348.7,0
2021-03-31 15:25:00,31349.4,31422.6,31346.4,31398.3,0
2021-03-31 15:25:00,31398.9,31422.65,31392.8,31415.7,0
2021-03-31 15:25:00,31419.1,31434.6,31413.5,31414.6,0
2021-03-31 15:25:00,31414.0,31419.3,31379.85,31393.3,0
2021-03-31 15:25:00,31394.4,31399.45,31379.45,31390.6,0
2021-03-31 15:25:00,31387.3,31414.5,31385.7,31410.6,0
2021-03-31 15:25:00,31413.2,31418.2,31348.85,31356.1,0
2021-03-31 15:25:00,31356.1,31376.6,31343.95,31364.3,0
2021-03-31 15:25:00,31362.8,31370.2,31331.6,31335.7,0
2021-03-31 15:25:00,31336.7,31338.6,31307.25,31312.8,0
2021-03-31 15:25:00,31314.4,31329.2,31283.45,31291.7,0
2021-03-31 15:25:00,31290.8,31338.4,31268.75,31338.4,0
2021-03-31 15:25:00,31338.9,31394.2,31337.7,31384.9,0
2021-03-31 15:25:00,31387.9,31457.7,31382.0,31455.6,0
2021-03-31 15:25:00,31453.6,31456.2,31425.05,31428.6,0
2021-03-31 15:25:00,31430.2,31484.05,31430.2,31466.1,0
2021-03-31 15:25:00,31466.6,31471.5,31433.95,31443.1,0
2021-03-31 15:25:00,31445.9,31503.45,31442.9,31500.1,0
2021-03-31 15:25:00,31501.8,31571.2,31500.2,31563.3,0
2021-03-31 15:25:00,31563.7,31603.1,31538.8,31593.7,0
2021-03-31 15:25:00,31593.1,31635.75,31569.95,31623.6,0
2021-03-31 15:25:00,31620.8,31622.9,31577.4,31588.0,0
2021-03-31 15:25:00,31588.7,31671.0,31562.8,31668.0,0
2021-03-31 15:25:00,31666.2,31700.75,31665.3,31697.8,0
2021-03-31 15:25:00,31701.3,31745.5,31692.4,31745.2,0
2021-03-31 15:25:00,31744.1,31746.45,31678.1,31701.1,0
2021-03-31 15:25:00,31699.8,31713.3,31661.65,31696.7,0
2021-03-31 15:25:00,31698.2,31754.75,31696.25,31721.9,0
2021-03-31 15:25:00,31723.8,31729.7,31702.65,31710.7,0
2021-03-31 15:25:00,31710.0,31716.4,31674.75,31704.3,0
2021-03-31 15:25:00,31703.5,31734.55,31683.25,31708.8,0
2021-03-31 15:25:00,31709.1,31742.55,31706.8,31716.2,0
2021-03-31 15:25:00,31721.3,31745.1,31717.7,31719.9,0
2021-03-31 15:25:00,31723.3,31725.65,31682.1,31717.1,0
2021-03-31 15:25:00,31719.6,31767.65,31715.05,31729.1,0
2021-03-31 15:25:00,31726.9,31738.45,31704.85,31705.6,0
2021-03-31 15:25:00,31839.9,31855.7,31748.15,31849.3,0
2021-03-31 15:25:00,31839.4,31897.6,31839.45,31868.2,0
2021-03-31 15:25:00,31869.2,31874.5,31815.05,31824.4,0
2021-03-31 15:25:00,31824.6,31881.15,31788.8,31827.4,0
2021-03-31 15:25:00,31831.1,31863.8,31801.8,31852.8,0
2021-03-31 15:25:00,31853.7,31863.35,31826.55,31861.7,0
2021-03-31 15:25:00,31862.8,31904.5,31862.75,31894.2,0
2021-03-31 15:25:00,31892.4,31909.75,31862.6,31870.9,0
2021-03-31 15:25:00,31870.9,31903.5,31852.0,31879.4,0
2021-03-31 15:25:00,31874.9,31900.35,31846.15,31855.2,0
2021-03-31 15:25:00,31856.1,31856.15,31797.95,31835.1,0
2021-03-31 15:25:00,31831.8,31833.7,31768.35,31823.8,0
2021-03-31 15:25:00,31826.9,31858.65,31799.5,31822.5,0
2021-03-31 15:25:00,31822.3,31837.6,31806.3,31835.3,0
2021-03-31 15:25:00,31835.2,31842.1,31783.3,31787.1,0
2021-03-31 15:25:00,31788.1,31811.1,31747.15,31766.1,0
2021-03-31 15:25:00,31771.6,31832.7,31768.75,31830.2,0
2021-03-31 15:25:00,31831.0,31858.3,31831.0,31852.1,0
2021-03-31 15:25:00,31851.8,31876.75,31837.95,31843.9,0
2021-03-31 15:25:00,31841.2,31857.05,31813.45,31846.9,0
2021-03-31 15:25:00,31848.3,31851.25,31835.55,31840.7,0
2021-03-31 15:25:00,31839.7,31846.35,31829.4,31846.2,0
2021-03-31 15:25:00,31853.9,31877.05,31851.15,31866.1,0
2021-03-31 15:25:00,31869.2,31872.85,31849.55,31867.4,0
2021-03-31 15:25:00,31869.8,31869.95,31835.3,31839.9,0
2021-03-31 15:25:00,31840.1,31848.6,31821.2,31827.4,0
2021-03-31 15:25:00,31827.6,31840.55,31818.3,31838.5,0
2021-03-31 15:25:00,31837.8,31858.6,31826.0,31829.5,0
2021-03-31 15:25:00,31828.5,31843.8,31810.7,31843.4,0
2021-03-31 15:25:00,31842.4,31842.45,31811.95,31829.6,0
2021-03-31 15:25:00,31829.9,31831.65,31797.95,31824.2,0
2021-03-31 15:25:00,31824.1,31825.8,31788.4,31809.3,0
2021-03-31 15:25:00,31805.7,31842.1,31794.15,31834.4,0
2021-03-31 15:25:00,31835.0,31848.8,31814.2,31826.5,0
2021-03-31 15:25:00,31825.7,31826.0,31792.65,31822.8,0
2021-03-31 15:25:00,31825.2,31873.85,31821.8,31863.8,0
2021-03-31 15:25:00,31860.9,31906.9,31847.25,31901.6,0
2021-03-31 15:25:00,31899.5,31939.55,31896.05,31930.8,0
2021-03-31 15:25:00,31929.0,31969.5,31927.55,31960.8,0
2021-03-31 15:25:00,31959.2,31982.3,31931.6,31968.3,0
2021-03-31 15:25:00,31964.4,31968.6,31935.4,31952.3,0
2021-03-31 15:25:00,31953.9,31969.55,31920.2,31930.2,0
2021-03-31 15:25:00,31927.2,31964.7,31912.45,31959.9,0
2021-03-31 15:25:00,31960.0,31965.35,31938.6,31944.2,0
2021-03-31 15:25:00,31942.4,31944.2,31908.35,31929.6,0
2021-03-31 15:25:00,31927.8,31960.9,31925.3,31952.8,0
2021-03-31 15:25:00,31952.7,31962.5,31892.65,31902.1,0
2021-03-31 15:25:00,31904.1,31938.75,31897.0,31905.6,0
2021-03-31 15:25:00,31904.8,31934.7,31847.05,31919.2,0
2021-03-31 15:25:00,31924.5,31974.85,31922.95,31953.6,0
2021-03-31 15:25:00,31955.3,31958.65,31916.25,31919.8,0
2021-03-31 15:25:00,31920.9,31943.1,31899.0,31920.5,0
2021-03-31 15:25:00,31920.8,31925.8,31853.8,31853.8,0
2021-03-31 15:25:00,31855.0,31873.1,31765.2,31845.5,0
2021-03-31 15:25:00,31844.6,31844.6,31738.8,31754.1,0
2021-03-31 15:25:00,31751.8,31751.85,31596.75,31692.5,0
2021-03-31 15:25:00,31691.9,31747.65,31681.35,31740.6,0
